Date,Capacidad Útil Volumen m3,Volumen Máximo Técnico Energía kWh,Capacidad Útil Energía kWh,Volumen Útil Diario m3,Volumen Útil Diario Energía kWh,Vertimientos Volumen m3,Vertimientos Energía kWh
5/24/2014,25012580.65,2145708932,2095258858,8759129.032,733736472.6,99999,99999
5/25/2014,25012580.65,2145708932,2095258858,8759129.032,733736472.6,99999,99999
5/26/2014,25012580.65,2145708932,2095258858,8759129.032,733736472.6,99999,99999
5/27/2014,25012580.65,2145708932,2095258858,8759129.032,733736472.6,99999,99999
5/28/2014,25012580.65,2145708932,2095258858,8759129.032,733736472.6,99999,99999
5/29/2014,25012580.65,2145708932,2095258858,8759129.032,733736472.6,99999,99999
5/30/2014,25012580.65,2145708932,2095258858,8759129.032,733736472.6,99999,99999
5/31/2014,25012580.65,2145708932,2095258858,8759129.032,733736472.6,99999,99999
6/1/2014,25846333.33,2145708932,2095258858,23209200,1881477007,99999,99999
6/2/2014,25846333.33,2145708932,2095258858,23209200,1881477007,99999,99999
6/3/2014,25846333.33,2145708932,2095258858,23209200,1881477007,99999,99999
6/4/2014,25846333.33,2145708932,2095258858,23209200,1881477007,99999,99999
6/5/2014,25846333.33,2145708932,2095258858,23209200,1881477007,99999,99999
6/6/2014,25846333.33,2145708932,2095258858,23209200,1881477007,99999,99999
6/7/2014,25846333.33,2145708932,2095258858,23209200,1881477007,99999,99999
6/8/2014,25846333.33,2145708932,2095258858,23209200,1881477007,99999,99999
6/9/2014,25846333.33,2145708932,2095258858,23209200,1881477007,99999,99999
6/10/2014,25846333.33,2145708932,2095258858,23209200,1881477007,99999,99999
6/11/2014,25846333.33,2145708932,2095258858,23209200,1881477007,99999,99999
6/12/2014,25846333.33,2145708932,2095258858,23209200,1881477007,99999,99999
6/13/2014,25846333.33,2145708932,2095258858,23209200,1881477007,99999,99999
6/14/2014,25846333.33,2145708932,2095258858,23209200,1881477007,99999,99999
6/15/2014,25846333.33,2145708932,2095258858,23209200,1881477007,99999,99999
6/16/2014,25846333.33,2145708932,2095258858,23209200,1881477007,99999,99999
6/17/2014,25846333.33,2145708932,2095258858,23209200,1881477007,99999,99999
6/18/2014,25846333.33,2145708932,2095258858,23209200,1881477007,99999,99999
6/19/2014,25846333.33,2145708932,2095258858,23209200,1881477007,99999,99999
6/20/2014,25846333.33,2145708932,2095258858,23209200,1881477007,99999,99999
6/21/2014,25846333.33,2145708932,2095258858,23209200,1881477007,99999,99999
6/22/2014,25846333.33,2145708932,2095258858,23209200,1881477007,99999,99999
6/23/2014,25846333.33,2145708932,2095258858,23209200,1881477007,99999,99999
6/24/2014,25846333.33,2145708932,2095258858,23209200,1881477007,99999,99999
6/25/2014,25846333.33,2145708932,2095258858,23209200,1881477007,99999,99999
6/26/2014,25846333.33,2145708932,2095258858,23209200,1881477007,99999,99999
6/27/2014,25846333.33,2145708932,2095258858,23209200,1881477007,99999,99999
6/28/2014,25846333.33,2145708932,2095258858,23209200,1881477007,99999,99999
6/29/2014,25846333.33,2145708932,2095258858,23209200,1881477007,99999,99999
6/30/2014,25846333.33,2145708932,2095258858,23209200,1881477007,99999,99999
7/1/2014,25012580.65,2145708932,2095258858,24999419.35,2094156360,99999,99999
7/2/2014,25012580.65,2145708932,2095258858,24999419.35,2094156360,99999,99999
7/3/2014,25012580.65,2145708932,2095258858,24999419.35,2094156360,99999,99999
7/4/2014,25012580.65,2145708932,2095258858,24999419.35,2094156360,99999,99999
7/5/2014,25012580.65,2145708932,2095258858,24999419.35,2094156360,99999,99999
7/6/2014,25012580.65,2145708932,2095258858,24999419.35,2094156360,99999,99999
7/7/2014,25012580.65,2145708932,2095258858,24999419.35,2094156360,99999,99999
7/8/2014,25012580.65,2145708932,2095258858,24999419.35,2094156360,94454838.71,7912376.889
7/9/2014,25012580.65,2145708932,2095258858,24999419.35,2094156360,431581935.5,36153139.2
7/10/2014,25012580.65,2145708932,2095258858,24999419.35,2094156360,400589354.8,33556925.16
7/11/2014,25012580.65,2145708932,2095258858,24999419.35,2094156360,304745806.5,25528217.6
7/12/2014,25012580.65,2145708932,2095258858,24999419.35,2094156360,403501935.5,33800908.8
7/13/2014,25012580.65,2145708932,2095258858,24999419.35,2094156360,475311612.9,39816325.69
7/14/2014,25012580.65,2145708932,2095258858,24999419.35,2094156360,696997096.8,58386672.36
7/15/2014,25012580.65,2145708932,2095258858,24999419.35,2094156360,373610322.6,31296921.6
7/16/2014,25012580.65,2145708932,2095258858,24999419.35,2094156360,215187096.8,18025984
7/17/2014,25012580.65,2145708932,2095258858,24999419.35,2094156360,18069677.42,1513676.8
7/18/2014,25012580.65,2145708932,2095258858,24999419.35,2094156360,396905806.5,33248358.4
7/19/2014,25012580.65,2145708932,2095258858,24999419.35,2094156360,99824516.13,8362188.8
7/20/2014,25012580.65,2145708932,2095258858,24999419.35,2094156360,32353548.39,2710220.8
7/21/2014,25012580.65,2145708932,2095258858,24999419.35,2094156360,101682580.6,8517836.8
7/22/2014,25012580.65,2145708932,2095258858,24999419.35,2094156360,240770322.6,20169062.4
7/23/2014,25012580.65,2145708932,2095258858,24999419.35,2094156360,629012903.2,52691712
7/24/2014,25012580.65,2145708932,2095258858,24999419.35,2094156360,369290322.6,30935040
7/25/2014,25012580.65,2145708932,2095258858,24999419.35,2094156360,196710967.7,16478259.2
7/26/2014,25012580.65,2145708932,2095258858,24999419.35,2094156360,99999,99999
7/27/2014,25012580.65,2145708932,2095258858,24999419.35,2094156360,112180645.2,9397248
7/28/2014,25012580.65,2145708932,2095258858,24999419.35,2094156360,45476129.03,3809484.8
7/29/2014,25012580.65,2145708932,2095258858,24999419.35,2094156360,99999,99999
7/30/2014,25012580.65,2145708932,2095258858,24999419.35,2094156360,99999,99999
7/31/2014,25012580.65,2145708932,2095258858,24999419.35,2094156360,44036129.03,3688857.6
8/1/2014,25012580.65,2148805766,2098282879,24666290.32,2069232896,99999,99999
8/2/2014,25012580.65,2148805766,2098282879,24666290.32,2069232896,376536774.2,31542067.2
8/3/2014,25012580.65,2148805766,2098282879,24666290.32,2069232896,34141935.48,2860032
8/4/2014,25012580.65,2148805766,2098282879,24666290.32,2069232896,99999,99999
8/5/2014,25012580.65,2148805766,2098282879,24666290.32,2069232896,99999,99999
8/6/2014,25012580.65,2148805766,2098282879,24666290.32,2069232896,99999,99999
8/7/2014,25012580.65,2148805766,2098282879,24666290.32,2069232896,99999,99999
8/8/2014,25012580.65,2148805766,2098282879,24666290.32,2069232896,99999,99999
8/9/2014,25012580.65,2148805766,2098282879,24666290.32,2069232896,99999,99999
8/10/2014,25012580.65,2148805766,2098282879,24666290.32,2069232896,99999,99999
8/11/2014,25012580.65,2148805766,2098282879,24666290.32,2069232896,99999,99999
8/12/2014,25012580.65,2148805766,2098282879,24666290.32,2069232896,99999,99999
8/13/2014,25012580.65,2148805766,2098282879,24666290.32,2069232896,99999,99999
8/14/2014,25012580.65,2148805766,2098282879,24666290.32,2069232896,99999,99999
8/15/2014,25012580.65,2148805766,2098282879,24666290.32,2069232896,99999,99999
8/16/2014,25012580.65,2148805766,2098282879,24666290.32,2069232896,99999,99999
8/17/2014,25012580.65,2148805766,2098282879,24666290.32,2069232896,99999,99999
8/18/2014,25012580.65,2148805766,2098282879,24666290.32,2069232896,268287096.8,22505993.45
8/19/2014,25012580.65,2148805766,2098282879,24666290.32,2069232896,200578064.5,16826036.96
8/20/2014,25012580.65,2148805766,2098282879,24666290.32,2069232896,99999,99999
8/21/2014,25012580.65,2148805766,2098282879,24666290.32,2069232896,99999,99999
8/22/2014,25012580.65,2148805766,2098282879,24666290.32,2069232896,99999,99999
8/23/2014,25012580.65,2148805766,2098282879,24666290.32,2069232896,99999,99999
8/24/2014,25012580.65,2148805766,2098282879,24666290.32,2069232896,99999,99999
8/25/2014,25012580.65,2148805766,2098282879,24666290.32,2069232896,99999,99999
8/26/2014,25012580.65,2148805766,2098282879,24666290.32,2069232896,99999,99999
8/27/2014,25012580.65,2148805766,2098282879,24666290.32,2069232896,99999,99999
8/28/2014,25012580.65,2148805766,2098282879,24666290.32,2069232896,99999,99999
8/29/2014,25012580.65,2148805766,2098282879,24666290.32,2069232896,99999,99999
8/30/2014,25012580.65,2148805766,2098282879,24666290.32,2069232896,99999,99999
8/31/2014,25012580.65,2148805766,2098282879,24666290.32,2069232896,99999,99999
9/1/2014,25846333.33,2148805766,2098282879,24280966.67,1971201717,99999,99999
9/2/2014,25846333.33,2148805766,2098282879,24280966.67,1971201717,99999,99999
9/3/2014,25846333.33,2148805766,2098282879,24280966.67,1971201717,99999,99999
9/4/2014,25846333.33,2148805766,2098282879,24280966.67,1971201717,99999,99999
9/5/2014,25846333.33,2148805766,2098282879,24280966.67,1971201717,99999,99999
9/6/2014,25846333.33,2148805766,2098282879,24280966.67,1971201717,99999,99999
9/7/2014,25846333.33,2148805766,2098282879,24280966.67,1971201717,337927333.3,27433504.13
9/8/2014,25846333.33,2148805766,2098282879,24280966.67,1971201717,297732000,24170379.98
9/9/2014,25846333.33,2148805766,2098282879,24280966.67,1971201717,13440000,1091081.6
9/10/2014,25846333.33,2148805766,2098282879,24280966.67,1971201717,99999,99999
9/11/2014,25846333.33,2148805766,2098282879,24280966.67,1971201717,99999,99999
9/12/2014,25846333.33,2148805766,2098282879,24280966.67,1971201717,99999,99999
9/13/2014,25846333.33,2148805766,2098282879,24280966.67,1971201717,99999,99999
9/14/2014,25846333.33,2148805766,2098282879,24280966.67,1971201717,197448000,16029157.72
9/15/2014,25846333.33,2148805766,2098282879,24280966.67,1971201717,99999,99999
9/16/2014,25846333.33,2148805766,2098282879,24280966.67,1971201717,99999,99999
9/17/2014,25846333.33,2148805766,2098282879,24280966.67,1971201717,99999,99999
9/18/2014,25846333.33,2148805766,2098282879,24280966.67,1971201717,99999,99999
9/19/2014,25846333.33,2148805766,2098282879,24280966.67,1971201717,99999,99999
9/20/2014,25846333.33,2148805766,2098282879,24280966.67,1971201717,99999,99999
9/21/2014,25846333.33,2148805766,2098282879,24280966.67,1971201717,99999,99999
9/22/2014,25846333.33,2148805766,2098282879,24280966.67,1971201717,99999,99999
9/23/2014,25846333.33,2148805766,2098282879,24280966.67,1971201717,99999,99999
9/24/2014,25846333.33,2148805766,2098282879,24280966.67,1971201717,99999,99999
9/25/2014,25846333.33,2148805766,2098282879,24280966.67,1971201717,99999,99999
9/26/2014,25846333.33,2148805766,2098282879,24280966.67,1971201717,99999,99999
9/27/2014,25846333.33,2148805766,2098282879,24280966.67,1971201717,99999,99999
9/28/2014,25846333.33,2148805766,2098282879,24280966.67,1971201717,99999,99999
9/29/2014,25846333.33,2148805766,2098282879,24280966.67,1971201717,99999,99999
9/30/2014,25846333.33,2148805766,2098282879,24280966.67,1971201717,99999,99999
10/1/2014,25012580.65,2148805766,2098282879,23246838.71,1950156377,99999,99999
10/2/2014,25012580.65,2148805766,2098282879,23246838.71,1950156377,99999,99999
10/3/2014,25012580.65,2148805766,2098282879,23246838.71,1950156377,99999,99999
10/4/2014,25012580.65,2148805766,2098282879,23246838.71,1950156377,99999,99999
10/5/2014,25012580.65,2148805766,2098282879,23246838.71,1950156377,99999,99999
10/6/2014,25012580.65,2148805766,2098282879,23246838.71,1950156377,99999,99999
10/7/2014,25012580.65,2148805766,2098282879,23246838.71,1950156377,99999,99999
10/8/2014,25012580.65,2148805766,2098282879,23246838.71,1950156377,99999,99999
10/9/2014,25012580.65,2148805766,2098282879,23246838.71,1950156377,99999,99999
10/10/2014,25012580.65,2148805766,2098282879,23246838.71,1950156377,99999,99999
10/11/2014,25012580.65,2148805766,2098282879,23246838.71,1950156377,99999,99999
10/12/2014,25012580.65,2148805766,2098282879,23246838.71,1950156377,99999,99999
10/13/2014,25012580.65,2148805766,2098282879,23246838.71,1950156377,99999,99999
10/14/2014,25012580.65,2148805766,2098282879,23246838.71,1950156377,99999,99999
10/15/2014,25012580.65,2148805766,2098282879,23246838.71,1950156377,99999,99999
10/16/2014,25012580.65,2148805766,2098282879,23246838.71,1950156377,99999,99999
10/17/2014,25012580.65,2148805766,2098282879,23246838.71,1950156377,99999,99999
10/18/2014,25012580.65,2148805766,2098282879,23246838.71,1950156377,99999,99999
10/19/2014,25012580.65,2148805766,2098282879,23246838.71,1950156377,99999,99999
10/20/2014,25012580.65,2148805766,2098282879,23246838.71,1950156377,99999,99999
10/21/2014,25012580.65,2148805766,2098282879,23246838.71,1950156377,99999,99999
10/22/2014,25012580.65,2148805766,2098282879,23246838.71,1950156377,99999,99999
10/23/2014,25012580.65,2148805766,2098282879,23246838.71,1950156377,99999,99999
10/24/2014,25012580.65,2148805766,2098282879,23246838.71,1950156377,99999,99999
10/25/2014,25012580.65,2148805766,2098282879,23246838.71,1950156377,99999,99999
10/26/2014,25012580.65,2148805766,2098282879,23246838.71,1950156377,99999,99999
10/27/2014,25012580.65,2148805766,2098282879,23246838.71,1950156377,99999,99999
10/28/2014,25012580.65,2148805766,2098282879,23246838.71,1950156377,99999,99999
10/29/2014,25012580.65,2148805766,2098282879,23246838.71,1950156377,99999,99999
10/30/2014,25012580.65,2148805766,2098282879,23246838.71,1950156377,99999,99999
10/31/2014,25012580.65,2148805766,2098282879,23246838.71,1950156377,99999,99999
11/1/2014,25846333.33,2148805766,2098282879,23786600,1931067548,99999,99999
11/2/2014,25846333.33,2148805766,2098282879,23786600,1931067548,99999,99999
11/3/2014,25846333.33,2148805766,2098282879,23786600,1931067548,99999,99999
11/4/2014,25846333.33,2148805766,2098282879,23786600,1931067548,99999,99999
11/5/2014,25846333.33,2148805766,2098282879,23786600,1931067548,99999,99999
11/6/2014,25846333.33,2148805766,2098282879,23786600,1931067548,99999,99999
11/7/2014,25846333.33,2148805766,2098282879,23786600,1931067548,99999,99999
11/8/2014,25846333.33,2148805766,2098282879,23786600,1931067548,99999,99999
11/9/2014,25846333.33,2148805766,2098282879,23786600,1931067548,99999,99999
11/10/2014,25846333.33,2148805766,2098282879,23786600,1931067548,99999,99999
11/11/2014,25846333.33,2148805766,2098282879,23786600,1931067548,99999,99999
11/12/2014,25846333.33,2148805766,2098282879,23786600,1931067548,99999,99999
11/13/2014,25846333.33,2148805766,2098282879,23786600,1931067548,99999,99999
11/14/2014,25846333.33,2148805766,2098282879,23786600,1931067548,99999,99999
11/15/2014,25846333.33,2148805766,2098282879,23786600,1931067548,99999,99999
11/16/2014,25846333.33,2148805766,2098282879,23786600,1931067548,99999,99999
11/17/2014,25846333.33,2148805766,2098282879,23786600,1931067548,99999,99999
11/18/2014,25846333.33,2148805766,2098282879,23786600,1931067548,99999,99999
11/19/2014,25846333.33,2148805766,2098282879,23786600,1931067548,99999,99999
11/20/2014,25846333.33,2148805766,2098282879,23786600,1931067548,99999,99999
11/21/2014,25846333.33,2148805766,2098282879,23786600,1931067548,99999,99999
11/22/2014,25846333.33,2148805766,2098282879,23786600,1931067548,99999,99999
11/23/2014,25846333.33,2148805766,2098282879,23786600,1931067548,99999,99999
11/24/2014,25846333.33,2148805766,2098282879,23786600,1931067548,99999,99999
11/25/2014,25846333.33,2148805766,2098282879,23786600,1931067548,99999,99999
11/26/2014,25846333.33,2148805766,2098282879,23786600,1931067548,99999,99999
11/27/2014,25846333.33,2148805766,2098282879,23786600,1931067548,99999,99999
11/28/2014,25846333.33,2148805766,2098282879,23786600,1931067548,99999,99999
11/29/2014,25846333.33,2148805766,2098282879,23786600,1931067548,99999,99999
11/30/2014,25846333.33,2148805766,2098282879,23786600,1931067548,99999,99999
12/1/2014,25012580.65,2148805766,2098282879,21150548.39,1774300469,99999,99999
12/2/2014,25012580.65,2148805766,2098282879,21150548.39,1774300469,99999,99999
12/3/2014,25012580.65,2148805766,2098282879,21150548.39,1774300469,99999,99999
12/4/2014,25012580.65,2148805766,2098282879,21150548.39,1774300469,99999,99999
12/5/2014,25012580.65,2148805766,2098282879,21150548.39,1774300469,99999,99999
12/6/2014,25012580.65,2148805766,2098282879,21150548.39,1774300469,99999,99999
12/7/2014,25012580.65,2148805766,2098282879,21150548.39,1774300469,99999,99999
12/8/2014,25012580.65,2148805766,2098282879,21150548.39,1774300469,99999,99999
12/9/2014,25012580.65,2148805766,2098282879,21150548.39,1774300469,99999,99999
12/10/2014,25012580.65,2148805766,2098282879,21150548.39,1774300469,99999,99999
12/11/2014,25012580.65,2148805766,2098282879,21150548.39,1774300469,99999,99999
12/12/2014,25012580.65,2148805766,2098282879,21150548.39,1774300469,99999,99999
12/13/2014,25012580.65,2148805766,2098282879,21150548.39,1774300469,99999,99999
12/14/2014,25012580.65,2148805766,2098282879,21150548.39,1774300469,99999,99999
12/15/2014,25012580.65,2148805766,2098282879,21150548.39,1774300469,99999,99999
12/16/2014,25012580.65,2148805766,2098282879,21150548.39,1774300469,99999,99999
12/17/2014,25012580.65,2148805766,2098282879,21150548.39,1774300469,99999,99999
12/18/2014,25012580.65,2148805766,2098282879,21150548.39,1774300469,99999,99999
12/19/2014,25012580.65,2148805766,2098282879,21150548.39,1774300469,99999,99999
12/20/2014,25012580.65,2148805766,2098282879,21150548.39,1774300469,99999,99999
12/21/2014,25012580.65,2148805766,2098282879,21150548.39,1774300469,99999,99999
12/22/2014,25012580.65,2148805766,2098282879,21150548.39,1774300469,99999,99999
12/23/2014,25012580.65,2148805766,2098282879,21150548.39,1774300469,99999,99999
12/24/2014,25012580.65,2148805766,2098282879,21150548.39,1774300469,99999,99999
12/25/2014,25012580.65,2148805766,2098282879,21150548.39,1774300469,99999,99999
12/26/2014,25012580.65,2148805766,2098282879,21150548.39,1774300469,99999,99999
12/27/2014,25012580.65,2148805766,2098282879,21150548.39,1774300469,99999,99999
12/28/2014,25012580.65,2148805766,2098282879,21150548.39,1774300469,99999,99999
12/29/2014,25012580.65,2148805766,2098282879,21150548.39,1774300469,99999,99999
12/30/2014,25012580.65,2148805766,2098282879,21150548.39,1774300469,99999,99999
12/31/2014,25012580.65,2148805766,2098282879,21150548.39,1774300469,99999,99999
1/1/2015,25012580.65,2148805766,2098282879,15935677.42,1336829637,99999,99999
1/2/2015,25012580.65,2148805766,2098282879,15935677.42,1336829637,99999,99999
1/3/2015,25012580.65,2148805766,2098282879,15935677.42,1336829637,99999,99999
1/4/2015,25012580.65,2148805766,2098282879,15935677.42,1336829637,99999,99999
1/5/2015,25012580.65,2148805766,2098282879,15935677.42,1336829637,99999,99999
1/6/2015,25012580.65,2148805766,2098282879,15935677.42,1336829637,99999,99999
1/7/2015,25012580.65,2148805766,2098282879,15935677.42,1336829637,99999,99999
1/8/2015,25012580.65,2148805766,2098282879,15935677.42,1336829637,99999,99999
1/9/2015,25012580.65,2148805766,2098282879,15935677.42,1336829637,99999,99999
1/10/2015,25012580.65,2148805766,2098282879,15935677.42,1336829637,99999,99999
1/11/2015,25012580.65,2148805766,2098282879,15935677.42,1336829637,99999,99999
1/12/2015,25012580.65,2148805766,2098282879,15935677.42,1336829637,99999,99999
1/13/2015,25012580.65,2148805766,2098282879,15935677.42,1336829637,99999,99999
1/14/2015,25012580.65,2148805766,2098282879,15935677.42,1336829637,99999,99999
1/15/2015,25012580.65,2148805766,2098282879,15935677.42,1336829637,99999,99999
1/16/2015,25012580.65,2148805766,2098282879,15935677.42,1336829637,99999,99999
1/17/2015,25012580.65,2148805766,2098282879,15935677.42,1336829637,99999,99999
1/18/2015,25012580.65,2148805766,2098282879,15935677.42,1336829637,99999,99999
1/19/2015,25012580.65,2148805766,2098282879,15935677.42,1336829637,99999,99999
1/20/2015,25012580.65,2148805766,2098282879,15935677.42,1336829637,99999,99999
1/21/2015,25012580.65,2148805766,2098282879,15935677.42,1336829637,99999,99999
1/22/2015,25012580.65,2148805766,2098282879,15935677.42,1336829637,99999,99999
1/23/2015,25012580.65,2148805766,2098282879,15935677.42,1336829637,99999,99999
1/24/2015,25012580.65,2148805766,2098282879,15935677.42,1336829637,99999,99999
1/25/2015,25012580.65,2148805766,2098282879,15935677.42,1336829637,99999,99999
1/26/2015,25012580.65,2148805766,2098282879,15935677.42,1336829637,99999,99999
1/27/2015,25012580.65,2148805766,2098282879,15935677.42,1336829637,99999,99999
1/28/2015,25012580.65,2148805766,2098282879,15935677.42,1336829637,99999,99999
1/29/2015,25012580.65,2148805766,2098282879,15935677.42,1336829637,99999,99999
1/30/2015,25012580.65,2148805766,2098282879,15935677.42,1336829637,99999,99999
1/31/2015,25012580.65,2148805766,2098282879,15935677.42,1336829637,99999,99999
2/1/2015,27692500,2148805766,2098282879,12444464.29,942927014.5,99999,99999
2/2/2015,27692500,2148805766,2098282879,12444464.29,942927014.5,99999,99999
2/3/2015,27692500,2148805766,2098282879,12444464.29,942927014.5,99999,99999
2/4/2015,27692500,2148805766,2098282879,12444464.29,942927014.5,99999,99999
2/5/2015,27692500,2148805766,2098282879,12444464.29,942927014.5,99999,99999
2/6/2015,27692500,2148805766,2098282879,12444464.29,942927014.5,99999,99999
2/7/2015,27692500,2148805766,2098282879,12444464.29,942927014.5,99999,99999
2/8/2015,27692500,2148805766,2098282879,12444464.29,942927014.5,99999,99999
2/9/2015,27692500,2148805766,2098282879,12444464.29,942927014.5,99999,99999
2/10/2015,27692500,2148805766,2098282879,12444464.29,942927014.5,99999,99999
2/11/2015,27692500,2148805766,2098282879,12444464.29,942927014.5,99999,99999
2/12/2015,27692500,2148805766,2098282879,12444464.29,942927014.5,99999,99999
2/13/2015,27692500,2148805766,2098282879,12444464.29,942927014.5,99999,99999
2/14/2015,27692500,2148805766,2098282879,12444464.29,942927014.5,99999,99999
2/15/2015,27692500,2148805766,2098282879,12444464.29,942927014.5,99999,99999
2/16/2015,27692500,2148805766,2098282879,12444464.29,942927014.5,99999,99999
2/17/2015,27692500,2148805766,2098282879,12444464.29,942927014.5,99999,99999
2/18/2015,27692500,2148805766,2098282879,12444464.29,942927014.5,99999,99999
2/19/2015,27692500,2148805766,2098282879,12444464.29,942927014.5,99999,99999
2/20/2015,27692500,2148805766,2098282879,12444464.29,942927014.5,99999,99999
2/21/2015,27692500,2148805766,2098282879,12444464.29,942927014.5,99999,99999
2/22/2015,27692500,2148805766,2098282879,12444464.29,942927014.5,99999,99999
2/23/2015,27692500,2148805766,2098282879,12444464.29,942927014.5,99999,99999
2/24/2015,27692500,2148805766,2098282879,12444464.29,942927014.5,99999,99999
2/25/2015,27692500,2148805766,2098282879,12444464.29,942927014.5,99999,99999
2/26/2015,27692500,2148805766,2098282879,12444464.29,942927014.5,99999,99999
2/27/2015,27692500,2148805766,2098282879,12444464.29,942927014.5,99999,99999
2/28/2015,27692500,2148805766,2098282879,12444464.29,942927014.5,99999,99999
3/1/2015,25012580.65,2148805766,2098282879,5895709.677,494585778.7,99999,99999
3/2/2015,25012580.65,2148805766,2098282879,5895709.677,494585778.7,99999,99999
3/3/2015,25012580.65,2148805766,2098282879,5895709.677,494585778.7,99999,99999
3/4/2015,25012580.65,2148805766,2098282879,5895709.677,494585778.7,99999,99999
3/5/2015,25012580.65,2148805766,2098282879,5895709.677,494585778.7,99999,99999
3/6/2015,25012580.65,2148805766,2098282879,5895709.677,494585778.7,99999,99999
3/7/2015,25012580.65,2148805766,2098282879,5895709.677,494585778.7,99999,99999
3/8/2015,25012580.65,2148805766,2098282879,5895709.677,494585778.7,99999,99999
3/9/2015,25012580.65,2148805766,2098282879,5895709.677,494585778.7,99999,99999
3/10/2015,25012580.65,2148805766,2098282879,5895709.677,494585778.7,99999,99999
3/11/2015,25012580.65,2148805766,2098282879,5895709.677,494585778.7,99999,99999
3/12/2015,25012580.65,2148805766,2098282879,5895709.677,494585778.7,99999,99999
3/13/2015,25012580.65,2148805766,2098282879,5895709.677,494585778.7,99999,99999
3/14/2015,25012580.65,2148805766,2098282879,5895709.677,494585778.7,99999,99999
3/15/2015,25012580.65,2148805766,2098282879,5895709.677,494585778.7,99999,99999
3/16/2015,25012580.65,2148805766,2098282879,5895709.677,494585778.7,99999,99999
3/17/2015,25012580.65,2148805766,2098282879,5895709.677,494585778.7,99999,99999
3/18/2015,25012580.65,2148805766,2098282879,5895709.677,494585778.7,99999,99999
3/19/2015,25012580.65,2148805766,2098282879,5895709.677,494585778.7,99999,99999
3/20/2015,25012580.65,2148805766,2098282879,5895709.677,494585778.7,99999,99999
3/21/2015,25012580.65,2148805766,2098282879,5895709.677,494585778.7,99999,99999
3/22/2015,25012580.65,2148805766,2098282879,5895709.677,494585778.7,99999,99999
3/23/2015,25012580.65,2148805766,2098282879,5895709.677,494585778.7,99999,99999
3/24/2015,25012580.65,2148805766,2098282879,5895709.677,494585778.7,99999,99999
3/25/2015,25012580.65,2148805766,2098282879,5895709.677,494585778.7,99999,99999
3/26/2015,25012580.65,2148805766,2098282879,5895709.677,494585778.7,99999,99999
3/27/2015,25012580.65,2148805766,2098282879,5895709.677,494585778.7,99999,99999
3/28/2015,25012580.65,2148805766,2098282879,5895709.677,494585778.7,99999,99999
3/29/2015,25012580.65,2148805766,2098282879,5895709.677,494585778.7,99999,99999
3/30/2015,25012580.65,2148805766,2098282879,5895709.677,494585778.7,99999,99999
3/31/2015,25012580.65,2148805766,2098282879,5895709.677,494585778.7,99999,99999
4/1/2015,25846333.33,2152220224,2101617056,6510666.667,529395328,99999,99999
4/2/2015,25846333.33,2152220224,2101617056,6510666.667,529395328,99999,99999
4/3/2015,25846333.33,2152220224,2101617056,6510666.667,529395328,99999,99999
4/4/2015,25846333.33,2152220224,2101617056,6510666.667,529395328,99999,99999
4/5/2015,25846333.33,2152220224,2101617056,6510666.667,529395328,99999,99999
4/6/2015,25846333.33,2152220224,2101617056,6510666.667,529395328,99999,99999
4/7/2015,25846333.33,2152220224,2101617056,6510666.667,529395328,99999,99999
4/8/2015,25846333.33,2152220224,2101617056,6510666.667,529395328,99999,99999
4/9/2015,25846333.33,2152220224,2101617056,6510666.667,529395328,99999,99999
4/10/2015,25846333.33,2152220224,2101617056,6510666.667,529395328,99999,99999
4/11/2015,25846333.33,2152220224,2101617056,6510666.667,529395328,99999,99999
4/12/2015,25846333.33,2152220224,2101617056,6510666.667,529395328,99999,99999
4/13/2015,25846333.33,2152220224,2101617056,6510666.667,529395328,99999,99999
4/14/2015,25846333.33,2152220224,2101617056,6510666.667,529395328,99999,99999
4/15/2015,25846333.33,2152220224,2101617056,6510666.667,529395328,99999,99999
4/16/2015,25846333.33,2152220224,2101617056,6510666.667,529395328,99999,99999
4/17/2015,25846333.33,2152220224,2101617056,6510666.667,529395328,99999,99999
4/18/2015,25846333.33,2152220224,2101617056,6510666.667,529395328,99999,99999
4/19/2015,25846333.33,2152220224,2101617056,6510666.667,529395328,99999,99999
4/20/2015,25846333.33,2152220224,2101617056,6510666.667,529395328,99999,99999
4/21/2015,25846333.33,2152220224,2101617056,6510666.667,529395328,99999,99999
4/22/2015,25846333.33,2152220224,2101617056,6510666.667,529395328,99999,99999
4/23/2015,25846333.33,2152220224,2101617056,6510666.667,529395328,99999,99999
4/24/2015,25846333.33,2152220224,2101617056,6510666.667,529395328,99999,99999
4/25/2015,25846333.33,2152220224,2101617056,6510666.667,529395328,99999,99999
4/26/2015,25846333.33,2152220224,2101617056,6510666.667,529395328,99999,99999
4/27/2015,25846333.33,2152220224,2101617056,6510666.667,529395328,99999,99999
4/28/2015,25846333.33,2152220224,2101617056,6510666.667,529395328,99999,99999
4/29/2015,25846333.33,2152220224,2101617056,6510666.667,529395328,99999,99999
4/30/2015,25846333.33,2152220224,2101617056,6510666.667,529395328,99999,99999
5/1/2015,25012580.65,2152220224,2101617056,7221419.355,606760985.6,99999,99999
5/2/2015,25012580.65,2152220224,2101617056,7221419.355,606760985.6,99999,99999
5/3/2015,25012580.65,2152220224,2101617056,7221419.355,606760985.6,99999,99999
5/4/2015,25012580.65,2152220224,2101617056,7221419.355,606760985.6,99999,99999
